id	code	year	hci	ppi	est	grossoutput	inv_tot	valueadded	workers	y_n	avg_size	lab_sh	y_sh	hci_share_use_tot_0	hci_share_make_tot_0	lf_hci_link_use_0	lf_hci_link_make_0
38413	"38413"	1970	1	26.5212	122	9320.845	272.53371	4486.976	2572	1.7445476	21.081967	.2718658	.0630102	.3642403	0	.8522045	.053527
38413	"38413"	1971	1	28.4409	125	4869.747	91.357734	2608.919	1958	1.3324406	15.664	.2118727	.0309636	.3642403	0	.8522045	.053527
38413	"38413"	1972	1	32.948	102	4677.067	280.15261	2227.753	1467	1.5185772	14.382353	.1353217	.0232116	.3642403	0	.8522045	.053527
38414	"38414"	1970	1	26.5212	4	0	0	0	26	0	6.5	.0027483	0	.3642403	0	.8522045	.053527
38414	"38414"	1971	1	28.4409	0	0	0	0	0	0	0	0	0	.3642403	0	.8522045	.053527
38414	"38414"	1972	1	32.948	4	233.7016	14.591282	84.98239	74	1.1484107	18.5	.006826	.0008855	.3642403	0	.8522045	.053527
38415	"38415"	1970	1	26.5212	0	0	0	0	0	0	0	0	0	.3642403	0	.8522045	.053527
38415	"38415"	1971	1	28.4409	0	0	0	0	0	0	0	0	0	.3642403	0	.8522045	.053527
38415	"38415"	1972	1	32.948	0	0	0	0	0	0	0	0	0	.3642403	0	.8522045	.053527
38421	"38421"	1970	1	26.5212	6	24244.75	1375.1988	7066.045	5635	1.2539566	939.16667	.5956314	.0992278	.350698	.0001396	.9243622	.1009632
38421	"38421"	1971	1	28.4409	4	20966.28	11106.055	7098.931	3104	2.2870268	776	.3358798	.0842527	.350698	.0001396	.9243622	.1009632
38421	"38421"	1972	1	32.948	3	29482.82	3907.5452	10373.92	2242	4.6270838	745.11111	.2068107	.1080891	.350698	.0001396	.9243622	.1009632
38423	"38423"	1970	1	26.5212	29	4460.582	748.68456	2009.713	1877	1.0707048	64.724138	.1984028	.0282222	.350698	.0001396	.9243622	.1009632
38423	"38423"	1971	1	28.4409	11	5843.697	3.0452578	2429.6	1059	2.2942394	96.272727	.114593	.0288354	.350698	.0001396	.9243622	.1009632
38423	"38423"	1972	1	32.948	17	6938.205	137.15805	3441.787	1395	2.4672307	82.058824	.1286802	.035861	.350698	.0001396	.9243622	.1009632
38431	"38431"	1970	1	29.0735	11	137348.4	5817.1851	50355.13	8648	5.8227492	786.18182	.9141117	.7071327	.1457603	.5096858	.4782028	1.536793
38431	"38431"	1971	1	31.3398	15	137237.6	8870.836	47495.52	6551	7.2501171	436.73333	.7088753	.5636943	.1457603	.5096858	.4782028	1.536793
38431	"38431"	1972	1	36.6473	9	111727.2	17953.113	36542.94	6706	5.4492897	745.11111	.6185873	.380752	.1457603	.5096858	.4782028	1.536793
38432	"38432"	1970	1	31.8055	204	25778.56	2847.5074	11696.09	8440	1.3857927	41.372549	.8921257	.1642472	.1457603	.5096858	.4782028	1.536793
38432	"38432"	1971	1	32.651	219	35643.62	4805.4168	17821.81	11064	1.6107928	50.520548	1.197221	.2115158	.1457603	.5096858	.4782028	1.536793
38432	"38432"	1972	1	32.651	203	38960.52	7394.8615	20422.04	10109	2.0201838	49.79803	.9324932	.2127835	.1457603	.5096858	.4782028	1.536793
38441	"38441"	1970	1	16.9112	89	10306.78	435.42742	4222.054	2436	1.7331914	27.370787	.2574903	.0592899	.2913719	.0104881	.8107489	.028563
38441	"38441"	1971	1	17.5223	78	9296.724	435.47187	3681.023	2083	1.767174	26.705128	.2253987	.0436877	.2913719	.0104881	.8107489	.028563
38441	"38441"	1972	1	19.8008	71	12302.53	539.87742	4929.094	2394	2.0589364	33.71831	.2208318	.0513577	.2913719	.0104881	.8107489	.028563
38442	"38442"	1970	1	16.9112	11	47069.4	808.20342	13700.98	1778	7.7058378	161.63636	.1879383	.1924016	.4649055	0	.9833378	0
38442	"38442"	1971	1	17.5223	8	176.9174	0	108.4332	92	1.1786223	11.5	.0099552	.0012869	.4649055	0	.9833378	0
38442	"38442"	1972	1	19.8008	11	1373.682	2.9182563	626.2373	203	3.0849129	18.454545	.0187255	.006525	.4649055	0	.9833378	0
384510	"3845F"	1970	1	16.9112	0	0	0	0	0	0	0	0	0	.292144	.0004162	.7294064	.009391
384510	"3845F"	1971	1	17.5223	0	0	0	0	0	0	0	0	0	.292144	.0004162	.7294064	.009391
384510	"3845F"	1972	1	19.8008	0	0	0	0	0	0	0	0	0	.292144	.0004162	.7294064	.009391
38490	"38490"	1970	1	16.9112	46	1277.26	21.928	502.6255	355	1.4158465	7.7173913	.0375242	.0070583	.292144	.0004162	.7294064	.009391
38490	"38490"	1971	1	17.5223	52	1752.053	3.0452578	810.3959	449	1.8048906	8.6346154	.0485857	.0096181	.292144	.0004162	.7294064	.009391
38490	"38490"	1972	1	19.8008	41	2020.12	8.7547689	707.0421	447	1.5817497	10.902439	.041233	.0073669	.292144	.0004162	.7294064	.009391
38511	"38511"	1970	1	15.4727	15	794.9485	12.530286	433.0207	314	1.3790469	20.933333	.0331905	.0060809	.0964978	0	.2913294	.0023824
38511	"38511"	1971	1	15.7475	10	641.3716	3.0452578	349.2618	183	1.9085343	18.3	.0198022	.0041452	.0964978	0	.2913294	.0023824
38511	"38511"	1972	1	15.6536	13	1903.715	20.427794	785.7618	264	2.9763703	20.307692	.0243524	.0081871	.0964978	0	.2913294	.0023824
38522	"38522"	1970	1	86.805	22	1209.608	128.43543	548.3555	1631	.33620816	74.136364	.1724001	.0077005	.1806927	.0030776	.4893311	.0058508
38522	"38522"	1971	1	88.967	23	1345.443	0	512.5496	1735	.29541763	75.434783	.1877421	.0060831	.1806927	.0030776	.4893311	.0058508
38522	"38522"	1972	1	93.9706	22	1981.471	805.43874	1162.066	2196	.52917378	99.818182	.2025675	.0121079	.1806927	.0030776	.4893311	.0058508
38524	"38524"	1970	1	86.805	0	0	0	0	0	0	0	0	0	.1806927	.0030776	.4893311	.0058508
38524	"38524"	1971	1	88.967	0	0	0	0	0	0	0	0	0	.1806927	.0030776	.4893311	.0058508
38524	"38524"	1972	1	93.9706	0	0	0	0	0	0	0	0	0	.1806927	.0030776	.4893311	.0058508
38526	"38526"	1970	1	86.805	0	0	0	0	0	0	0	0	0	.1806927	.0030776	.4893311	.0058508
38526	"38526"	1971	1	88.967	0	0	0	0	0	0	0	0	0	.1806927	.0030776	.4893311	.0058508
38526	"38526"	1972	1	93.9706	0	0	0	0	0	0	0	0	0	.1806927	.0030776	.4893311	.0058508
385310	"3853F"	1970	1	14.4047	31	16230.81	811.33599	5657.875	2135	2.6500588	68.870968	.225674	.079453	.0919955	.0040641	.3936087	.0123816
385310	"3853F"	1971	1	15.0331	35	21339.58	776.54074	8241.813	2362	3.4893366	67.485714	.255589	.0978169	.0919955	.0040641	.3936087	.0123816
385310	"3853F"	1972	1	16.6388	45	39251.63	242.21527	15974.71	3898	4.0981811	86.622222	.3595666	.1664454	.0919955	.0040641	.3936087	.0123816
38541	"38541"	1970	1	22.4505	0	0	0	0	0	0	0	0	0	.3431752	.0482634	.7231342	.09975
38541	"38541"	1971	1	22.8492	0	0	0	0	0	0	0	0	0	.3431752	.0482634	.7231342	.09975
38541	"38541"	1972	1	22.713	0	0	0	0	0	0	0	0	0	.3431752	.0482634	.7231342	.09975
38542	"38542"	1970	1	86.805	0	0	0	0	0	0	0	0	0	.1806927	.0030776	.4893311	.0058508
38542	"38542"	1971	1	88.967	0	0	0	0	0	0	0	0	0	.1806927	.0030776	.4893311	.0058508
38542	"38542"	1972	1	93.9706	0	0	0	0	0	0	0	0	0	.1806927	.0030776	.4893311	.0058508
39010	"39010"	1970	0	14.4047	13	1089.922	25.060571	381.8198	178	2.1450551	13.692308	.018815	.0053619	.507591	.0027691	.6189076	.005757
39010	"39010"	1971	0	15.0331	24	3512.25	6.0905156	1556.565	215	7.239838	8.9583333	.0232649	.0184739	.507591	.0027691	.6189076	.005757
39010	"39010"	1972	0	16.6388	23	3137.246	37.937332	1502.512	433	3.4700052	18.826087	.0399416	.0156551	.507591	.0027691	.6189076	.005757
39021	"39021"	1970	0	14.4047	38	17209.66	1105.7977	9712.108	2735	3.5510449	71.973684	.2890953	.1363863	.160669	0	.3970137	.0013967
39021	"39021"	1971	0	15.0331	34	15066.75	523.78434	9911.462	3054	3.2454034	89.823529	.3304694	.1176329	.160669	0	.3970137	.0013967
39021	"39021"	1972	0	16.6388	30	15578.05	510.69485	8979.013	2677	3.3541326	89.233333	.2469368	.0935551	.160669	0	.3970137	.0013967
39025	"39025"	1970	0	14.4047	0	0	0	0	0	0	0	0	0	.160669	0	.3970137	.0013967
39025	"39025"	1971	0	15.0331	0	0	0	0	0	0	0	0	0	.160669	0	.3970137	.0013967
39025	"39025"	1972	0	16.6388	0	0	0	0	0	0	0	0	0	.160669	0	.3970137	.0013967
39026	"39026"	1970	0	14.4047	0	0	0	0	0	0	0	0	0	.160669	0	.3970137	.0013967
39026	"39026"	1971	0	15.0331	0	0	0	0	0	0	0	0	0	.160669	0	.3970137	.0013967
39026	"39026"	1972	0	16.6388	0	0	0	0	0	0	0	0	0	.160669	0	.3970137	.0013967
39029	"39029"	1970	0	14.4047	0	0	0	0	0	0	0	0	0	.160669	0	.3970137	.0013967
39029	"39029"	1971	0	15.0331	0	0	0	0	0	0	0	0	0	.160669	0	.3970137	.0013967
39029	"39029"	1972	0	16.6388	0	0	0	0	0	0	0	0	0	.160669	0	.3970137	.0013967
390310	"3903F"	1970	0	8.4272	63	23091.89	363.37828	7546.99	1635	4.6158963	25.952381	.1728229	.1059817	.0995988	0	.2805077	.0012534
390310	"3903F"	1971	0	8.5955	59	11517.65	301.48052	5467.977	1521	3.5949885	25.779661	.1645855	.064896	.0995988	0	.2805077	.0012534
390310	"3903F"	1972	0	12.1354	86	18054.62	329.76296	7655.29	3120	2.4536185	36.27907	.2878008	.0797628	.0995988	0	.2805077	.0012534
39041	"39041"	1970	0	8.4272	33	2717.391	15.662857	1245.965	845	1.4745153	25.606061	.0893183	.017497	.266221	0	.5813686	.0008085
39041	"39041"	1971	0	8.5955	42	5793.729	85.267219	2501.309	1022	2.4474646	24.333333	.1105893	.0296865	.266221	0	.5813686	.0008085
39041	"39041"	1972	0	12.1354	79	38177.56	1065.1636	15631.95	5474	2.8556728	69.291139	.5049429	.1628741	.266221	0	.5813686	.0008085
39044	"39044"	1970	0	18.9105	141	19306.73	244.34057	7926.813	4171	1.9004587	29.58156	.4408835	.1113155	.366475	.0370999	.7309424	.0969957
39044	"39044"	1971	0	19.7125	128	14117.95	331.9331	5316.424	2379	2.2347304	18.585938	.2574285	.0630973	.366475	.0370999	.7309424	.0969957
39044	"39044"	1972	0	21.5074	136	30431.39	627.42511	8508.699	4542	1.8733375	33.397059	.4189716	.0886547	.366475	.0370999	.7309424	.0969957
39051	"39051"	1970	0	14.4047	16	728.9287	6.2651428	263.8028	275	.95928284	17.1875	.0290681	.0037046	.0769789	.0266402	.2523831	.0408969
39051	"39051"	1971	0	15.0331	33	3332.646	15.226289	1257.226	430	2.9237807	13.030303	.0465297	.0149212	.0769789	.0266402	.2523831	.0408969
39051	"39051"	1972	0	16.6388	32	2974.974	96.302458	1111.859	968	1.1486147	30.25	.0892921	.0115848	.0769789	.0266402	.2523831	.0408969
39055	"39055"	1970	0	14.4047	134	146237	7947.3336	76197.35	32920	2.3146218	245.67164	3.479713	1.070033	.2778834	0	.5543383	.0003504
39055	"39055"	1971	0	15.0331	118	144141.9	4838.9147	77415.84	30156	2.5671785	255.55932	3.263142	.9187996	.2778834	0	.5543383	.0003504
39055	"39055"	1972	0	16.6388	169	137167.3	3691.5942	70479.84	44623	1.579451	264.04142	4.116198	.734351	.2778834	0	.5543383	.0003504
39091	"39091"	1970	0	20.8419	87	8430.134	733.02171	3584.126	2953	1.2137237	33.942529	.3121383	.0503316	.2216189	0	.5188085	.118812
39091	"39091"	1971	0	21.7259	76	7364.482	243.62062	2927.382	2467	1.1866159	32.460526	.2669509	.0347432	.2216189	0	.5188085	.118812
39091	"39091"	1972	0	23.7041	72	10407.48	499.02183	4366.333	3026	1.442939	42.027778	.2791299	.0454942	.2216189	0	.5188085	.118812
39093	"39093"	1970	0	14.4047	22	3429.436	34.458285	1506.453	1857	.81122925	84.409091	.1962888	.021155	.2778834	0	.5543383	.0003504
39093	"39093"	1971	0	15.0331	13	1263.878	0	711.7627	630	1.1297821	48.461538	.0681715	.0084475	.2778834	0	.5543383	.0003504
39093	"39093"	1972	0	16.6388	20	2608.361	8.7547689	1202.01	903	1.3311293	45.15	.0832962	.0125241	.2778834	0	.5543383	.0003504
